No,Timestamp,x,y,z,label,rot-x,rot-y,rot-z
159,2024-06-16T08:25:01.972Z,0.471657723,9.325415611,1.41257906,Stand,0.023182238,-0.155081168,0.023448698
160,2024-06-16T08:25:02.993Z,0.502782345,9.488221169,1.501164436,Stand,-0.084735066,-0.23422052,0.274722815
161,2024-06-16T08:25:04.014Z,0.347159237,9.543288231,1.103726983,Stand,-0.070079632,-0.138027564,0.178529859
162,2024-06-16T08:25:05.014Z,-0.071826048,9.737217903,0.723048925,Stand,0.053292494,-0.009326187,-0.117243491
163,2024-06-16T08:25:06.030Z,0.885854602,9.710882187,0.821211159,Stand,0.029577335,0.27525574,-0.161209792
164,2024-06-16T08:25:07.050Z,0.828393817,9.844957352,0.684741676,Stand,-0.003730475,-0.14175804,-0.060753446
165,2024-06-16T08:25:08.053Z,0.749385118,9.651026726,0.926556051,Stand,0.022915773,-0.434067398,0.193451747
166,2024-06-16T08:25:09.063Z,-0.136469498,9.739612579,0.536301196,Stand,-0.091663092,-0.034906585,-0.025047474
167,2024-06-16T08:25:10.111Z,0.313640416,9.634267807,0.560243189,Stand,-0.031975497,0.207840726,-0.165473193
168,2024-06-16T08:25:11.096Z,0.677559078,9.777919769,0.756567717,Stand,0.066882081,-0.430603355,0.04103522
169,2024-06-16T08:25:38.328Z,-0.134075299,9.653421402,0.59376204,Stand,0.01385605,-0.108183771,0.078872897
170,2024-06-16T08:25:39.330Z,0.603338838,9.967061996,0.957680702,Stand,0.046630934,-0.180128634,0.078073502
171,2024-06-16T08:25:40.345Z,0.088585466,9.63666153,0.794874966,Stand,-0.09033078,0.188921899,-0.175865233
172,2024-06-16T08:25:41.378Z,0.193930343,9.768342972,0.363918662,Stand,-0.005595712,-0.169736609,0.018385911
173,2024-06-16T08:25:42.366Z,-0.112527482,9.813833237,0.423773706,Stand,0.026646247,0.021316998,0.02797856
174,2024-06-16T08:25:43.396Z,0.440533102,9.191340446,1.053448796,Stand,-0.160943344,0.415415019,0.09352833
175,2024-06-16T08:25:44.402Z,-0.466869324,9.694122314,0.703895271,Stand,-0.085267991,0.193984687,-0.02904441
176,2024-06-16T08:25:45.414Z,-0.18435353,9.550470352,0.651222885,Stand,-0.006128637,-0.120441042,0.038903523
177,2024-06-16T08:25:46.423Z,-0.129286885,9.662998199,0.407014281,Stand,0.018652374,-0.192918837,0.032508422
178,2024-06-16T08:25:47.430Z,-0.244208574,9.56004715,0.799663365,Stand,0.0042634,-0.125237361,-0.016787136
179,2024-06-16T08:25:48.446Z,-0.04309563,9.658209801,0.600944638,Stand,-0.089797854,-0.225693718,-0.049562022
180,2024-06-16T08:25:49.449Z,-0.469263524,9.672574997,0.500388145,Stand,0.078339972,0.002398162,-0.012790199
181,2024-06-16T08:25:50.471Z,0.287304193,9.682151794,0.852335811,Stand,0.171335369,0.120441042,-0.089264929
182,2024-06-16T08:25:51.471Z,0.383072257,9.50976944,1.146822572,Stand,-0.13243185,-0.277653903,0.121240422
183,2024-06-16T08:25:52.495Z,-0.181959331,9.52173996,0.584185243,Stand,-0.1334977,-0.166006133,0.030643184
184,2024-06-16T08:25:53.486Z,-1.180341482,9.562441826,0.500388145,Stand,-0.08313629,-0.148686066,0.161742732
185,2024-06-16T08:25:54.507Z,-0.756567717,9.909601212,0.440533102,Stand,-0.001865237,0.068214394,-0.089264929
186,2024-06-16T08:25:55.529Z,-0.581790984,9.746794701,0.735019922,Stand,0.07274425,0.183326185,-0.354928017
187,2024-06-16T08:25:56.528Z,-0.304063618,9.758766174,0.730231524,Stand,0.079405814,0.205975503,-0.247810096
188,2024-06-16T08:25:57.536Z,0.591367841,9.648633003,0.70628953,Stand,-0.058888208,0.193718225,-0.196649313
189,2024-06-16T08:25:58.540Z,0.550666392,9.962273598,0.852335811,Stand,-0.015987748,-0.156413481,0.072211333
190,2024-06-16T08:25:59.558Z,0.143652096,10.05804157,0.177170932,Stand,0.152683005,-0.189987749,0.02904441
191,2024-06-16T08:26:00.558Z,-0.356736064,9.92636013,0.215478152,Stand,0.175865233,0.07301072,0.043966308
192,2024-06-16T08:26:01.579Z,-0.275333196,9.825803757,0.466869324,Stand,0.167071983,0.228624806,-0.049029093
193,2024-06-16T08:26:02.605Z,0.117315881,9.969455719,0.301669419,Stand,0.44046247,0.248343036,-0.005595712
194,2024-06-16T08:26:03.607Z,0.646434486,9.902418137,0.521935999,Stand,0.084735066,0.134297088,-0.056490045
195,2024-06-16T08:26:04.613Z,-0.972045898,9.504981041,0.981622696,Stand,-0.108716697,-0.557439506,0.375978559
196,2024-06-16T08:26:05.612Z,-0.418985307,9.555258751,0.737414122,Stand,-0.025846859,-0.285381317,0.371715158
197,2024-06-16T08:26:06.628Z,0.146046311,9.574412346,0.919373453,Stand,-0.109516084,-0.30643183,0.224627867
198,2024-06-16T08:26:07.640Z,0.026336219,9.627084732,0.869095206,Stand,-0.003730475,-0.396762639,0.350398153
199,2024-06-16T08:26:08.649Z,-0.011971008,9.512163162,1.134851575,Stand,-0.019451762,-0.505745769,0.419944882
200,2024-06-16T08:26:09.652Z,-0.462080926,9.62469101,1.106121182,Stand,-0.063418068,-0.242747322,0.322153151
201,2024-06-16T08:26:10.663Z,-0.567425787,9.873687744,0.763750315,Stand,-0.019185297,-0.024781011,0.014655436
202,2024-06-16T08:26:11.671Z,0.272938997,9.658209801,1.280897856,Stand,0.120707504,-0.017586524,0.025313934
203,2024-06-16T08:26:12.691Z,0.193930343,9.574412346,1.529894829,Stand,-0.018652374,-0.038903523,0.010658499
204,2024-06-16T08:26:13.701Z,0.047884032,9.605537415,1.414973259,Stand,0.021849923,-0.115644716,0.014388974
205,2024-06-16T08:26:14.713Z,0.433350503,9.583989143,1.142034173,Stand,0.001332312,-0.053558957,0.014655436
206,2024-06-16T08:26:15.709Z,0.239420176,9.641449928,1.321599364,Stand,-0.017852986,-0.055690661,0.001865237
207,2024-06-16T08:26:16.732Z,0.181959331,9.679757118,1.142034173,Stand,0.049029093,0.002398162,-0.063418068
208,2024-06-16T08:26:17.748Z,0.347159237,9.646238327,1.177947283,Stand,-0.004796324,0.07274425,-0.125503823
209,2024-06-16T08:26:18.802Z,-0.694318473,9.591172218,1.022324085,Stand,-0.051160797,-0.210505351,0.159611031
210,2024-06-16T08:26:19.770Z,0.129286885,9.804255486,0.179565132,Stand,0.355460972,0,0.009059724
211,2024-06-16T08:26:20.778Z,0.055066638,9.873687744,0.380678058,Stand,0.424741209,0.131366,-0.017053599
212,2024-06-16T08:26:21.796Z,0.08379706,9.722852707,0.881066203,Stand,0.2669954,0.16573967,-0.018119449
213,2024-06-16T08:26:22.800Z,0.112527482,9.691728592,0.761356115,Stand,0.239816234,0.040768761,-0.004796324
214,2024-06-16T08:26:23.805Z,-0.193930343,9.739612579,0.797269166,Stand,0.168937206,0.083669223,-0.127369061
